"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://bitcoindepot.com/locations/","Circle K","4040 W Chandler Blvd","Chandler","AZ","85226","US","<MISSING>","<MISSING>","BUY","33.3058221","-111.9117969","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","13549 E Chandler Blvd","Chandler","AZ","85225-6065","US","<MISSING>","<MISSING>","BUY","33.306005","-111.7904846","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","5390 W 112th Ave","Westminster","CO","80020","US","<MISSING>","<MISSING>","BUY","39.8993863","-105.0545522","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","200 E Lincoln Ave","Schererville","IN","46375","US","<MISSING>","<MISSING>","BUY","41.483776","-87.4474666","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Regis Food Mart","6828 S. 143rd Plaza","Omaha","NE","68137","US","<MISSING>","<MISSING>","BUY","41.1912374","-96.137856","https://bitcoindepot.com","Mon-Sat: 6:00 am - 10:00 pm
Sun: 6:00 am - 10:30 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Buy Pass Mini Mart","2817 Garland Ave","Fayetteville","AR","72704","US","<MISSING>","<MISSING>","BUY","36.1032296","-94.17839520000001","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","2606 Trout Lake Rd","North Bay","ON","P1B 7S7","US","<MISSING>","<MISSING>","BUY","46.323974","-79.43221539999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Drexel Food Mart","208 Shadeland Ave","Drexel Hill","PA","19026","US","<MISSING>","<MISSING>","BUY","39.9402336","-75.2885091","https://bitcoindepot.com","Mon-Sun: 6:00 am - 10:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","5004 N US Hwy 41","Apollo Beach","FL","33575","US","<MISSING>","<MISSING>","BUY","27.7358792","-82.43100919999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Dublo's Carry Out","6 Madison St","Norwalk","OH","44857","US","<MISSING>","<MISSING>","BUY","41.242958","-82.6072504","https://bitcoindepot.com","Mon-Fri: 6:00 am - 11:00 pm
Sat: 7:00 am - 11:00 pm
Sun: 7:00 am - 10:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Super Save Tobacco And Liquor","1610 Rockingham Rd","Davenport","IA","52802","US","<MISSING>","<MISSING>","BUY","41.52053739999999","-90.5995111","https://bitcoindepot.com","Mon-Sun: 5:00 am - 11:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Ellas Liquor & Grocery Store","6517 Telegraph Rd","Erie","MI","48133","US","<MISSING>","<MISSING>","BUY","41.7356894","-83.54819979999999","https://bitcoindepot.com","Mon-Sun: 9:00 am – 10:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Neighbor Stop","601 125th Ave NE","Blaine","MN","55434","US","<MISSING>","<MISSING>","BUY","45.19738210000001","-93.2549782","https://bitcoindepot.com","Mon-Sun: 5:00 am – 11:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","6015 S Arizona Ave","Chandler","AZ","85249","US","<MISSING>","<MISSING>","BUY","33.2179044","-111.8406494","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","640 Martin St","Milton","ON","L9T 3H6","US","<MISSING>","<MISSING>","BUY","43.5250951","-79.90204059999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","6 Bell St","Ingersoll","ON","N5C 2N5","US","<MISSING>","<MISSING>","BUY","43.0431087","-80.8889044","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","345 Talbot St West","Aylmer","ON","N5H 1K3","US","<MISSING>","<MISSING>","BUY","42.77345589999999","-80.9897621","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","6044 S Hulen St","Fort Worth","TX","76132","US","<MISSING>","<MISSING>","BUY","32.6624781","-97.40294770000001","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","1701 N. Volusia Ave","Orange City","FL","32763","US","<MISSING>","<MISSING>","BUY","28.96342659999999","-81.29930019999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Bob's News & Book Store","1515 South Andrews Avenue","Fort Lauderdale","FL","33316","US","<MISSING>","<MISSING>","BUY","26.1025938","-80.1427928","https://bitcoindepot.com","Mon-Sun: 7:00 am - 10:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Shell","5103 Asher Ave","Little Rock","AR","72204","US","<MISSING>","<MISSING>","BUY","34.720628","-92.3306367","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","11403 W Tangerine Rd","Marana","AZ","85653","US","<MISSING>","<MISSING>","BUY","32.4271944","-111.2084129","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","7461 Egan Dr","Savage","MN","55378","US","<MISSING>","<MISSING>","BUY","44.7458156","-93.3758778","https://bitcoindepot.com","Mon-Sun: 5:00 am - 11:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","5601 Moffat Rd","Mobile","AL","36618","US","<MISSING>","<MISSING>","BUY","30.7273032","-88.1710039","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Ace Hardware","1223 E Grove Ave","Rantoul","IL","61866","US","<MISSING>","<MISSING>","BUY","40.3133221","-88.1385177","https://bitcoindepot.com","Mon-Sat: 7:00 am - 7:00 pm
Sun: 10:00 am - 5:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","6090 S Park Ave","Tucson","AZ","85706","US","<MISSING>","<MISSING>","BUY","32.1416106","-110.956543","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","6322 N 12th St","Phoenix","AZ","85014","US","<MISSING>","<MISSING>","BUY","33.530334","-112.056626","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Johns Food Mart","2002 S Rogers St","Bloomington","IN","47403","US","<MISSING>","<MISSING>","BUY","39.1457924","-86.5391029","https://bitcoindepot.com","Mon-Sun: 6:00 am - 12:00 am
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","2012 W Southern Ave","Mesa","AZ","85202","US","<MISSING>","<MISSING>","BUY","33.3934989","-111.8753034","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","1610 E 6th St","Tucson","AZ","85719","US","<MISSING>","<MISSING>","BUY","32.2276179","-110.9477763","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Brew House Mini Mart","38 Sturges Rd","Blakely","PA","18452","US","<MISSING>","<MISSING>","BUY","41.486841","-75.5876621","https://bitcoindepot.com","Mon-Sun: 5:00 am – 11:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","90 Clemson Rd","Columbia","SC","29229","US","<MISSING>","<MISSING>","BUY","34.0974681","-80.8558549","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","2200 Fleming Rd","Greensboro","NC","27410","US","<MISSING>","<MISSING>","BUY","36.1261095","-79.9044858","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","613 Meadowbrook Pkwy","Colorado Springs","CO","80915","US","<MISSING>","<MISSING>","BUY","38.8442525","-104.6912845","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","8325 W Deer Valley Rd","Peoria","AZ","85382","US","<MISSING>","<MISSING>","BUY","33.6809703","-112.2384483","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","19417 Babcock Rd","San Antonio","TX","78255","US","<MISSING>","<MISSING>","BUY","29.6223959","-98.6436878","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Pb Grocery","400 Village Blvd","West Palm Beach","FL","33409","US","<MISSING>","<MISSING>","BUY","26.7125686","-80.09665969999999","https://bitcoindepot.com","Mon-Sat: 9:00 am - 9:00 pm
Sun: 9:00 am - 6:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","1005 N Riley Hwy","Shelbyville","IN","46176","US","<MISSING>","<MISSING>","BUY","39.5332309","-85.7773969","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
